"subject","stimuli","item","list","speaker_group","response_identification","response_certainty","correct","listener_group","geq_ger_each","geq_viet_each","MISS_hybr_mean","MISS_alt_mean"
"13439105","49_G_Male_A.mp3",49,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","23_G_Fem_A.mp3",23,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","8_VG_Fem_A.mp3",8,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13439105","6_VG_Fem_C.mp3",6,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","61_G_Fem_C.mp3",61,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","45_G_Male_D.mp3",45,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","40_VG_Male_A.mp3",40,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","18_G_Fem_C.mp3",18,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","51_VG_Fem_C.mp3",51,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13439105","63_G_Fem_A.mp3",63,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","59_G_Fem_D.mp3",59,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","7_VG_Fem_B.mp3",7,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","48_G_Male_B.mp3",48,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","33_VG_Fem_B.mp3",33,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","62_G_Fem_B.mp3",62,"list_12","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13439105","56_VG_Male_B.mp3",56,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13439105","1_G_Male_D.mp3",1,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","41_G_Fem_D.mp3",41,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","30_VG_Fem_D.mp3",30,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","54_VG_Male_D.mp3",54,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","39_VG_Male_B.mp3",39,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13439105","15_VG_Male_A.mp3",15,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13439105","43_G_Fem_B.mp3",43,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","37_VG_Male_D.mp3",37,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13439105","4_G_Male_A.mp3",4,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","2_G_Male_C.mp3",2,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","10_VG_Male_D.mp3",10,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13439105","50_VG_Fem_D.mp3",50,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13439105","16_G_Fem_D.mp3",16,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439105","47_G_Male_C.mp3",47,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","5_VG_Fem_D.mp3",5,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","57_VG_Male_A.mp3",57,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
